ngoId,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
3383bc01-40ea-31b4-a6fd-bad486f6eac2,,2007,"Established in 2007, Educate Girls (EG) is a non-governmental organization under Section 8 of the Indian Companies Act, 2013.EGs' program is focused on improving the Enrolment ‚Äì Retention ‚Äì Learning cycle of every child in the educationally backward districts in which it operates. Presently, as of FY 2018-19, they are present across 16 educationally backward districts of Rajasthan and Madhya Pradesh. Since inception in 2007, they have enrolled over 3.4 lac unique out-of-school girls, improved learning outcomes of 8.7 lac children in numeracy and literacy. They have reached out to over 67 lac beneficiaries since 2007.",,"As of FY 2018-19, Educate Girls is present across 16 educationally backward districts in Rajasthan & Madhya Pradesh (11 districts in Rajasthan & 5 in Madhya Pradesh) Educate Girls has demonstrated its programmatic success through the following major impacts:
- Since inception in 2007, over 3,40,000 unique out-of-school girls (OOSGs) have been enrolled back in school and 8,70,000 children have demonstrated improvement in learning outcomes in numeracy & literacy
- Reached out to 67 lac cumulative beneficiaries since inception (2007).
- Operations span across 26,000 schools in 12,000 villages with over 12,000 actively engaged community volunteers.
- In 2015, Educate Girls with UBS Optimus Foundation and Children‚Äôs Investment Fund Foundation, launched the world‚Äôs first Development Impact Bond (DIB) in the education sector. The DIB was implemented in 166 schools across 140 villages in Bhilwara district of Rajasthan, India and impacted almost 15,000 direct beneficiaries. The Educate Girls' DIB achieved 160% of the final target outcome for improving learning outcomes in literacy and numeracy for all children in grades 3-5 and 116% of the final enrolment target for out-of-school girls in grades 2-8.",,,
89f2dee5-f598-3247-8c36-7b797ec1eb1e,,1994,"MHT is an autonomous organization promoted by the Self Employed Women‚Äôs Association (SEWA) in 1994 with the vision to realise the right to shelter and dignity for all.
Founded with the mission of building sound housing and living environments for poor women in the informal sector, MHT‚Äôs programs address basic civic and housing infrastructure needs, including water, sanitation, drainage, solid waste management, roads, electricity/energy, low-income housing and secured land tenure. MHT facilitates access to information and financial, legal and technical services in housing, water and sanitation, and energy sectors with a focus on improving the quality of lives and livelihoods of poor women.",,"Slum settlements served: 62
Households reached: 15266
Individuals served: 76330
Households benefitted from water management: 552
Housing loans: 1159
Women trained as climate resillient specialists: 136
Community action group leaders: 2284",,,
747f94b8-d188-3ebb-9312-bb028837d5cf,,2005,"Habitat for Humanity India is a non-profit organization that builds homes and provides housing-related services to low-income, marginalized families across India. Habitat India began operations in 1983 and is today one of Habitat‚Äôs largest programmes in the Asia pacific region. It works in partnership with local, grassroots, non-governmental organizations, and micro finance institutions throughout India to provide decent housing. Till date, they have served over 1,34,893 families across 20 states in India.
HFH India manages operations throughout India through Habitat Resource Centers in Mumbai, Delhi, Bengaluru and Chennai with projects in 17 states in India.
Apart from these, another core focus of Habitat programs is Volunteering. They engage volunteers from corporates, schools and colleges. Volunteers on a build get to see first-hand how poverty housing undermines the life chances of children and adults alike thus offering a journey of discovery and transformation through this program.",,"Form inception-
‚Ä¢ Families served: 3,43,880
‚Ä¢ Individuals served: 16,57,462
‚Ä¢ Homes built and repaired: 2,99,992
‚Ä¢ Sanitation units built: 8,53,771
‚Ä¢ People served through S2S coalition: 2,03,51,842
‚Ä¢ People served through Disaster Risk Reduction and Response: 2,44,595
‚Ä¢ Individuals trained under Community based Disaster Risk Management: 36,000
‚Ä¢ Volunteers: 37,98,960
‚Ä¢ States and union territories: 26
‚Ä¢ Districts: 165
‚Ä¢ Employees: 160
‚Ä¢ Partners: 108",,,
d01de19e-94ce-3bfa-bfcd-53e67c8bf9e6,,2007,"Hand in Hand India (www.hihindia.org) is a public charitable trust that works to alleviate poverty through a unique integrated community development approach.
Registered in 2002, the Organization implements projects in areas of women empowerment, microfinance, job creation, child labour elimination, education, health, environment, skill building, IT & Governance, currently across 14 states in India. Our global standards has enabled us to receive SR 2A for our Social Performance & Responsible Finance from CRISIL and KPMG are our partners who have formulated our Strategy Plan.",,"CHILDREN: Hand in Hand India is the recipient of the prestigious Pradhan Mantri Baal Kalyaan Puraskar 2019 from the Honourable President, Shri. Ram Nath Kovind. Award presented for its work and achievements in child welfare and in eradicating child labour including: Enrolling more than 3 lakh children into Government Schools. Enabling 5000 students pass their tenth examinations through Transit Schools ('bridge' schools), supporting 1.5 slow learners through Child Learning Centers providing after-school academic support. Organisation has covered 27,568 children under Malnutrition programme and successfully pulled 9,820 children out of malnutrition.
WOMEN: Formed 157,345 SHGs with 1,967,730 women since inception. 176,128 women can read and write, 136,428 women now have skills that help them to earn incomes, 58,151 women know to take better care of their health and their families' health due to various trainings by HiH India. Women are a key beneficiary of the 7154 medical camps conducted so far, benefiting 271,415 community members till date. 16,158 women between 13-49 years have been covered underanaemia control programme thus far and 46,904 women have been facilitated treatment for anaemia. NGO has also facilitated construction of 13,876 toilets, having conducted 52,152 outreaches on hygiene and sanitation thus far across schools and communities.
ENVIRONMENT: 540,831 households have been covered under our 'green' solid waste management programme, 74 projects under Natural Resource management that also address climate change and sustainable use of resources, 17,048 hectares of land treated, 15,573 farmers trained on organic and sustainable farming practices benefiting over 50 thousand families.",,,
038001e9-8d15-3685-8724-8997f4807075,,1999,"Children are the best dip stick to gauge what ails a society or a country. A nation‚Äôs progress is best reflected in how it treats its children. This understanding brought some like minded people together to start HAQ: Centre for Child Rights in 1998. It was registered under the Societies Registration Act, in June 1999. The recognition, protection and promotion of three rights form the cornerstone of HAQ‚Äôs work. They are: Right to Survival, Right to Childhood and Right to Equal Opportunity.",,"During the year 2017-18, 117 children were provided counselling sessions and 147 children were given legal aid and support.",,,
f6471708-507c-3bc9-a9a1-d89ca85212d6,,1998,"Humana People to People India (HPPI) is a non-political, non-religious organization working for the holistic development of the under-privileged and marginalized people in rural and urban India through social development and poverty alleviation interventions. Starting with implementing the first community development project in Alwar District, Rajasthan, with seven employees and reaching out to 2,400 people in 1998, HPPI has grown to having implemented 74 projects across 14 states and benefitting around two million people in 2017-18.",,"CSR Implementing Agency of the Year (FY2015-16)' category at the 3rd INDIA CSR SUMMIT hosted by NGOBOX
Winner of prestigious CSR leadership & Innovation award ‚ÄúUrban Community Development Programme‚Äù in NGO category, at the ‚Äò4th Annual India CSR Leadership Summit & Awards Ceremony‚Äô.
HPPI benefitted around two million people in 2017-18 across 14 states through projects under five thematic areas. Some key results include, 30,000 out-of-school children under mainstreaming program in 2017-18, with over 100,000 children benefitted since 2005. Over 6900 primary school teachers have graduated our NeTT Program since 2009, with 1489 in 2017-18.",,,
28e467f4-8dcf-3770-9bef-21f693c30773,,1974,"IICP, Indian Institute of Cerebral Palsy is a registered charitable society working since 1974 to enable person with disability, mainly cerebral palsy, to gain access to equal opportunities and citizenship rights. Through a range of services and training programmes IICP works to facilitate inclusion of persons with disability in all spheres of life.
Cerebral Palsy (CP) is a childhood disability that manifests itself in difficulties in movement and leads to functional loss. The damage to the developing brain during the pre-natal or ante-natal period leads to other additional disabilities that may include mental retardation, epilepsy, speech and communication disorders, sensory impairment and chronic health issues. CP is incurable but with early detection and appropriate intervention a person with CP can lead a fulfilling and productive life.",,"IICP is recognised by the Government of India, Ministry of Social Justice as Empowerment, and the Rehabilitation Council of India as a reputed training institution in the field of disability. The Patron of the Institute is the Governor of West Bengal. IICP has received the following awards for its achievements.
Community Based Rehabilitation (CBR) services for mainstreaming disability- A totals of 1250 persons with disability and 3750 family members have benefitted from the services in urban slums.
Vocational Training Centre (VTC) is an inclusive programme for adults with disability and youth from economically disadvantaged homes who are aged &gt;18 years. There were 310 (including NIOS) trainees in 2017-18. Of these, 19 got opportunities for open employment, 20 are self-employed and 30 are members of the 4 SHGs.
Adult Day Centre (ADC)- In 2017-18, there were 63 service users in the ADC.",,,
d8c48e7d-432e-3120-b882-aad2d5f358c6,,2000,"Established in 2000, Industree Foundation is a social enterprise with a mission to enhance and create producer-owned rural livelihoods by connecting them modern markets. 
Industree aims to tackle the root causes of poverty by fostering an ownership-based, organised creative manufacturing ecosystem for micro-entrepreneurs. By enabling communities assess their traditional skill base, organise themselves into producer groups, develop products that appeal to modern markets and access capital, Industree Foundation handholds them into becoming sustainable enterprises. 
Since 2000, Industree Foundation has trained over 30,000 producers in the creative manufacturing sector across India and Africa through collaborative efforts with organisations like The Future group, Ikea, The Commonwealth Secretariat, Grassroots Business Fund, National Skill Development Corporation and others. It has also incubated 2 producer companies Greenkraft and Ektha in the handicrafts and apparel sectors respectively, servicing customers like Mother Earth, Fab India and Ikea, and impacting 2000 women. 
Industree Foundation has been the recipient of several awards for its exemplary work - Social Entrepreneur of the Year (2011, Schwab Foundation), WomenChangeMakers Fellowship (2013, Womanity Foundation), National Contest on Social Innovation (2017, NITIAayog and Mininstry of External Affairs).",,"INDUS TREE CRAFTS FOUNDATION was selected as one of the winners of the National Contest on Social Innovation organised by the Ministry of External Affairs and NITI Aayog.
INDUS TREE CRAFTS FOUNDATION has received the UNESCO Seal of Excellence and also is a member of the Fair Trade Forum India (FTFI).
INDUS TREE CRAFTS FOUNDATION has received the Social Entrepreneur of the year in 2011 by Jubilant Schwab Foundation and the Dasara Social Impact award in 2011. Further, Neelam Chhiber is recipient of the WomensChangeMaker Fellowship in 2013 by Womanity Foundation.",,,
73a6aa37-751f-38c4-9b68-d2cf4d04714a,,1993,"IDEAL ‚Äì Centre for Social Justice, established in 1993, is a socio-legal organisation working on
access to justice and legal empowerment. CSJ fulfills its mandate by training and strengthening
Community lawyers and paralegals by building their capacities to deliver change-inducing
leadership in their communities through a network of law centres. CSJ has also made path-
breaking institutional interventions in the form of research, legal reforms and initiatives
bringing together grassroots activism, law and policy-making on a wide array of issues affecting
socio-economically marginalised and vulnerable groups.",,"IDEAL is successfully provided direct services through local lawyers in more than 3000 claims/ entitlements. More than 150 awareness camps at village, block and district levels have been organized through law centres.Capacitated more than 300 NGO workers, Government Officials, Paralegals, Lawyers and community volunteers on different laws, social justice perspective, project management, facilitation etc. Conducted a consultation with Niti Aayog on Goal 16 target indicator. Recommendations made to NITI Aayog on implementation of-and reinforcement of indicators for Goal -16. For effective implementation of Protection of Women from Domestic Violence Act, 2005 (PWDV Act, 2005) CSJ has filed two public interest litigation, as a result, High Court of Gujarat and Chhattisgarh has ordered Government to take appropriate actions.
CSJ is actively involved in creating awareness and implementation of The Sexual Harassment of Women at Workplace (Prevention, Prohibition and Redressal) Act, 2013. CSJ is part of various Internal Complaint Committee formed under the Act by Government, Non-Government Organizations and Companies. A sum of INR 113307326/- (Rupees Eleven Crore Thirty-Three Lakhs Seven Thousand Three Hundred and Twenty Six) was awarded to the victims in Gujarat, Madhya Pradesh, and Chhattisgarh through the interventions made by the law centres in last one year.
CSJ was among the selected ten finalists for The Nomboniso Nangu Maqubela Memorial Prize for Scale and Sustainability. CSJ is amongst 10 promising non-profits working across this access to justice framework. Tipping the Scales: Strengthening Systems for Access to Justice, a report prepared by Dasara which maps and presents solutions to the spectrum of issues that obstruct universal access to justice in India.",,,
8c74e14f-4a36-3975-9555-173c1f3341ab,,1998,"Jan Vikas Samiti (JVS) into existence and got registered as a social service society in 1997 to empower the marginalized people of the society, especially the Dalits, Women, and Children. JVS has a partnership with 67 Non-Government Organizations in implementing the program on Community Based Rehabilitation of Children and Youngsters with Disabilities in North and Northeast India. Jan Vikas Samiti also has the network of 404 SHG groups in rural areas of Uttar Pradesh owned and operated by more than 5245 women. The main projects are inclusive education, safe motherhood, women empowerment,community health and hygiene, and a skill training program for 3 months on Food and Beverage Services Management .",,"As per Annual Report of FY 17-18, 6746 persons with disabilities were given rehabilitation assistance, 2395 persons got their vision tested at Netradeep Vision centre and providedwith medical and surgical assistance. Safe Motherhoood programme reached4500 women. 3758 children received inclusive education. 16500 women were sensitisedon health and women'srights.",,,
d129c35e-4d84-3a0b-8ac0-bff1a44bf30a,,1988,"Janaseva Foundation is registered charitable trust working since 1988 in the fields of elderly care, health care, destitute care, disabled care, education, vocational training, empowerment, village development, research etc. through various projects e.g. oldage homes, rural hospital, eye hospital, physiotherapy centres, national health mission programme, mobile medical units, health camps, destitute rehabilitation centre, care and school education of street children, grooming academy, nursing school & hostel, geriatric care training, computer training & placement for disabled youth, day care centre for elderly, publishing news bulletin, century clubs, rural hub, construction of toilets, village development, celebration of world senior citizens day, meet the stalwart programme, various types of skill development programmes etc.
Foundation has been given Special Consultative Status by United Nations Organization. 
United Nations Organization has given Janaseva Foundation Special Consultative Status and foundation is also accredited to its Open Ended Working Group on Ageing. Ministry of Social Justice & Empowerment, Government of India, recommended Janaseva Foundation, Pune, Maharashtra, to have a Regional Resource Training Centre for Vidarbha (Maharashtra), Gujarat and Madhya Pradesh. 
Janaseva Foundation and Duke University, USA, completed a research project and research article based on it was published in Indian Journal of Gerontology, Jan 2017. Foundation participated in many conferences organized by WHO e.g. expert meeting on long term & palliative care for elderly at Delhi on 17-18 Mar 20016 and at Bangkok from 26-28 Oct 2016. It organized National Consultation on Active and Healthy Aging in India from 15-17 Dec 2010.",,"Last year it had sponsored 1,200 street children. This year itsponsored more than 1,500 street children. It conducted 1,497 free cataract surgeries last year",,,
9cae0a95-8fa9-3ebd-8cc7-a376e6dbffe0,,2012,"Jhatkaa is a new campaigning organisation committed to building grassroots citizen power across India in effective and innovative ways. We help people take action collectively on issues that interest or affect them, and create change that would not be possible if they acted alone.
We collaborate with civil society to engage citizens to hold corporate, cultural and government leaders accountable in real time at key decision moments through various digital communication platforms. These online campaigns are set up and managed on our website and publicised through media to encourage every citizen to sign up to protest actions that disrupt civil society.",,"IN FY 2017-2018
Number of campaigns run: 56
Maximum number of signatories: 2,78,497 (Aarey campaign)
Total signatures over all campaigns: 2,06,182",,,
7ddfc6e2-54c3-3e12-8cba-94ea0f3e8133,,2004,0,,,,,
480f03ad-393a-3e43-b07b-189f9542f8f3,,2003,"KHPT was formed in 2003 as a partnership with the University of Manitoba, Canada.It actively works on community initiatives to transform and empower lives through focused intervention in healthcare, education and community development. KHPT’s work involves enhancing maternal, neonatal and child health, controlling urban Tuberculosis, reducing malnutrition, empowering adolescent girls, improving the quality of life of children in difficult circumstances, empowering adolescent girls and addressing violence against women. Its expertise include evidence based program development, strategic planning, large scale program implementation and planning, policy analysis, monitoring and evaluation and operational research. We have reached and engaged with thousands of lives and created a legacy of robust community –owned institutions.",,"Strengthening Continuum of Care of Select Non-Communicable Diseases (Diabetes, Hypertension) in an Urban PHC area in Mysore City
• Completion of quantitative and qualitative studies in fairly quick time with continuous supply of test consumables and medicines
HIV AIDS OVC Social Protection
• 7,230 children living with and affected by HIV & AIDS were assessed for HIV related services and 3,806 received social protection services.
• Advocacy activities in the 2 states of Andhra Pradesh and Maharashtra with civil services department, Transport department, skill Development Corporation of the two states. These meetings where preliminary meetings to sensitise these departments on CABA issues.
• Single window system was established in Pune for better facilitation of the social linkages scheme for CABA and PLHIV.
• Line department meetings were organised in Thane and Pune, In which 5 child leaders participated in highlighting the CABA issues. 22 CABA received financial support of Rs.2000/- per month from Urban and community development department, pimpri and chinchawad municipal corporation.
• 703 CABA list were submitted to ZP, thane to cover them under nutrition scheme.
• In AP 292 CLHIV children list has been submitted to ART centre for getting ART pension. 76 villages list where there is a high concentration of CLHIV (5+) were submitted to panchayat raj department for allocating the 5% funds for families of PLHIV/CABA.
Tuberculosis Health Action Learning Initiative (THALI) 
• The Risk and Need Assessment (RANA) tool is accepted in all the 3 states and all the three states have taken a decision to roll-out the tools in coordination with THALI project team. As on March 2019, a total of 20,087 patients have been administered RANA.
• Nearly 77% of the patient advocates have actively participated in Patient Support Group meetings that are held on a fixed day every month, in designated microscopy centres or TB units.
• A total of 314 Patient support groups have been formed in the THALI geography. 98% of the PSGs are meeting regularly. They create a platform for patients to interact with the medical doctor and other RNTCP staff. 
Maternal, Neonatal and Child Health
Kangaroo Mother Care (KMC)
• The project identified interventions at two levels through the existing health system of public-private mix in rural and urban areas - at the service providers’ level at the facility and building awareness in the community through frontline health workers.
• All stable babies weighing under 2000g received KMC as early as possible and families were enabled to continue to provide KMC through a cadre of Nurse mentors. Specialist mentors (Neonatologists and senior nurses from St. John’s Research Institute made regular visits for handholding visits)
• Approximately, 450 Staff Nurses and 23 paediatricians from public and private facilities have been trained, oriented and are being hand held regularly to manage newborn complications and initiate and monitor the practice of KMC. Continued Medical Education for paediatricians, brought in junior and senior paediatricians and facilitated in bursting misconceptions around KMC.
• Almost all ASHA workers i.e. 1,309 of 1,325 ASHAs, 48 ASHA Facilitators and 196 JHAs have been trained.",,,
76bfb710-7d12-37b8-8209-e023eaf26023,,2013,0,,"Provide free nutritious foods to the patients in Govt Medical college Hospital, Kalamasery, Cochin and Cancer Research Centre, Cochin Patients.
Home Nursing care to bed ridden patients in Ernakulam Dist., Kerala
counselling.
Flood Relief center activities
Integrated Home Care Programme . WE are associating with Cochin Cancer Research Centre, Cochin, Kalamassery for Integrated Home care programme of the Hospital.",,,
d0ee431e-0677-3c01-abb5-c847d08ce985,,2009,"LeapForWord is a product NGO committed to eliminating the single biggest bottleneck - Poor English Capabilities - that prohibits students from regional language communities from accessing Professional Education & better Employment Opportunities.
LWF's flagship solution - The English Literacy Program - is designed for teachers who have a job of teaching English but cannot do so effectively because they cannot speak English. Built on top of a Translation Algorithm, the solution enables such teachers to teach English in their mother-tongue and develop specific capabilities in their students namely Reading, Comprehension & Sentence Structuring.
Since inception, Organisation reached out to more than 40,000 students through 3,500+ teachers",,"Since inception in 2009, LWF has reached out to 1,25,000+ students from regional language rural schools through 40,000+ teachers.
Average score in Reading amongst grade 4 LeapForWord students when tested on a standardized English test (ASER) was 2 times the national average (86% v/s 42%)
Average score amongst grade 5 students on Vocabulary was 100% compared to the national average of 60%.
The English Literacy Program is a Voluntary Adoption program and 50% of teachers voluntarily adopt this program in their school after the training.
Other than these tangible results, when kids at an age of 9-10 are able to read & understand English, their confidence soars sky high, They start believing that they can do anything they wish for and this is LeapForWord’s greatest contribution.",,,
dfcfc614-190c-336f-997d-169bc8fca7a4,,2002,"Learning Links Foundation was born out of the idea that every child, youth and citizen should have an opportunity to learn and rise to their potential. Organisation is a non-profit organisation dedicated to enhancing quality, promoting innovation and developing future ready citizens. Organisation believes that the best possible way to achieve our goal is by delivering measurable and sustainable change in the education and innovation ecosystem. Their work in the education sector covers the entire lifecycle, from primary to higher education, including formal and non-formal segments. Their focus is to deliver solutions that address the multiple challenges around quality and learning faced by learners, service providers and Governments.
Goal is to create a future where everyone has equal opportunities by empowering students to make the most of their talent, preparing educators to transform teaching, and skilling youth to be self-reliant.",,"‚Ä¢ Impacted over 22 Lakh teaching professionals across 46,000 schools and 4200 colleges of education over 19 states
‚Ä¢ Developed over 1000 hours of training material in 25 world languages and 7 Indian languages
‚Ä¢ Impacted over 3,60,000 community children across 25 states and 5 Union territories
‚Ä¢ Provided over 87,000 hours of entrepreneurial skill development
‚Ä¢ Impacted learning outcomes of over 13 lakh students through direct interventions and 1.4 cr students through indirect initiatives",,,
4cb9e414-101d-385f-9868-bcf25f927eb2,,2002,The Light of Life Trust (LOLT) is a non-governmental organization established in 2002 with a vision to transform the lives of the underprivileged. The founder Villy Doctor‚Äôs unconditional love for each individual who seeks help is the moving force behind the projects of the Light of Life Trust.,,"Light of Life Trust Projects
The organization aims to enrich and empower people‚Äôs lives through integrated, holistic, sustainable social models which encompass three critical areas:
1. Project Anando - Education: In order to realize the untapped potential of India‚Äôs rural children, recognize them as a major human resource and empower them, the Anando Project was initiated in 2005 with 25 children, with the belief that no child should be forced to drop out of school. The goal was not just literacy, but the complete all round development of each child. Project Anando currently reaches out to over 3467 children from 426 villages across 35 centres in the state of Maharashtra.
2) Project Jagruti ‚Äì To create a unique holistic, joyous community of orphan children isolated senior citizens and destitute women that will enrich lives through mutual benefits of a surrogate family. It will also set a Medical Diagnostic Centre for the benefit of people residing in and around Karjat.
3) Project Aangan - Health: To provide alternate healing therapies, to give care and comfort to the terminally ill in a residential quarter and to engage in research and development.",,,
560ce8df-ffe1-3c92-8328-9d25b16bf730,,1998,"Lokmitra is committed to right of all children to free basic education with quality and equity. The operational strategy is to engage with Elementary Education System of Uttar Pradesh in multi pronged and multi level manner that could impact at micro and macro level through engagement with children, parents and teachers. In order to encourage peer-learning among teachers of different schools and at block level, a Teachers‚Äô Learning Forumhas been promoted, which is functioning in several blocks. A parents‚Äô forum named Shaikshik Samvad Manch has been evolved after federating at cluster & block level of School Management Committee, through which learning is promoted among committee members. Lokmitra successfully initiated an Educational Coalition, namely ‚ÄúBasic Shiksha Manch‚Äù (coalition of School Management Committee (SMC) Federation/Parent Association & NGOs) in 2006. Since then every year workshops and campaign has been organised at state level and in many districts.
Since year 2000, LOKMITRA started mobilising Out of School Girls for supplementary education and subsequent mainstreaming in schools in Raebareli distric. For out-of-school children, especially belonging to the Dalit (Scheduled Castes) and the minority Muslim community, Lokmitra gives opportunity for alternative residential and non-residential education for development and education of adolescent boys & girls.",,"Lokmitra has supported about 500 schools for 1 to 5 years in 11 rural Blocks and three urban areas in 7 districts of Uttar Pradesh
Practice of Teachers‚Äô Forum evolved around 2007 in one Block and now it is getting spread to about 10 other Blocks of four districts, reaching out to about 600 teachers. Average attendance of teachers in a block level meeting is about 20.
Lokmitra initiated its activities with three schools in 1997 and subsequently with wide acceptance of its ideas & practices, during last few years it has directly supported over 400 rural schools of seven blocks in four districts and with 50 urban schools in Raebareli and Lucknow.
Lokmitra has been providing supplementary education to about 300 girls of Class VIII to XI, after which they are able to successfully complete their secondary education.
Till date, more than 5000 out-of-school children have been identifiedand provided supplementary education.",,,
a7f478a3-ccee-383b-985a-d405bff58e3b,,2014,"Making A Difference Foundation is a non profit organisation which works for the betterment of the society through the social work and social awareness campaigns.It has conducted the social activities such as Blood donation camp, Dental camp, providing education to 40 girl child for 3 years, providing water and bringing out permenant water solution in the draught affected area of Latur in Marathawad, Beautifying 36 Railway stations all across mumbaithrough its Mega project Hamara Station Hamari Shaan in just 8 days. Our current project is building up an Hostel cum skill Developement center with Science Tech Hub to uplift a village of Vikramgadh area for Adivasi & Tribal kids.",,"1.BEAUTIFIED 36 RAILWAY STATIONS ALL OVER MUMBAI IN 8 DAYS THROUGH HAMARA STATION HAMARI SHAAN PROJECT.
2.PROVIDING WATER TO THE DRAUGHT AFFECTED AREA AT LATUR AND IMPLEMENTED PERMANANT SOLUTION OF WATER.
3. PROVIDED HELP TO VATSALYA TRUST MUMBAI WITH 2L EVERY YEAR FOR GIRL CHILD EDUCATION",,,
fac1ab06-f27f-358c-94d4-991ba05987fc,,1996,"Founded in 1996, by Ms. Chetna Sinha, Mann Deshi Foundation envisions to empower women to make their own choices and to be celebrated as equal and valuable members of their families and communities. Along with Mann Deshi Bank, it aims to provide comprehensive business support to rural women entrepreneurs. Mann Deshi Foundation runs a Business School for rural women to train them in relevant business skills through the centres as well as at beneficiaries‚Äô doorsteps. It also runs a chamber of commerce to facilitate networking and capacity building amongmembers. Along with women‚Äôs empowerment programmes, it runs community empowerment initiatives such as water conservation, sports for rural kids, marketing linkages for farmers, bicycles for girls and community radio station. Ms. Chetna Sinha co-chaired the World Economic Forum at Davos, Switzerland and established a separate international fund for promoting rural entrepreneurship in India. The organisation restructured the Chamber of Commerce programme to customize services as per member needs and, initiated Digital Financial Literacy programme for women vendors in weekly markets to introduce beneficiaries to the digital payment systems and increase transparency and efficacy of their businesses.",,"Headquartered in Mhaswad, Mann Deshi Foundation is currently operational in the states of Maharashtra, Gujrat and Karnataka, reaches more than 400,000 beneficiaries. It aims to reach 1 milion individuals by 2022.",,,
22c926fb-91e7-372a-8aa9-022b0ccbad4f,,1982,"MANAVLOK is a Voluntary organization for socio-economic upliftment of the rural-poor, established in 1982 by Dr. Dwarkadas Lohiya, under Society Registration Act 1860.
We have four types of Self Help groups namely Krushak Panshayat, Bank Linkages, Micro Enterprises and HelpAge. MANAVLOK initiated many projects for farmers to uplift their socio-economic and formed Krushak Panchayat (Farmers‚Äô Club) during 1983.
We are the Maharashtra governments implementing partner of the GDGS (GalMukt Dharan GalYukt Shivar) scheme for the Beed district. The main objective of this scheme is to remove silt from the dried dams & spread it over nearby farms of farmers from that dam area so that it will help to restore the original water storage capacity of dams & to increase the soil fertility & crop production.
Water Accumulating Deep Trenches (WADTs) is a continuous replication activity of our success method or experiment on prevention of Water Scarcity at drought prone areas. In every village there are 2-3 streams or rivulets or brooks or rivers. Rain water in the brooks or rivulets or streams or rivers accumulates in the Dug WADTs and percolates underground.
Navnirman supported by a private corporate supports various watershed activities like CCT, Compartment bunding, LBS, WADT, ENB etc implemented in 20 villages from Ambajogai, Parali and Kaij Block of Beed District.
Manavlok is a Nodal Organization of implementing Childline 1098 activities in Beed City. Twelve weekly and three monthly meeting have been conducted with partner‚Äôs organization ‚Äú Yuva gram‚Äù.",,"Navnirman Project focused on upgrading water resources. There were 3906 direct and41131 indirect beneficiaries in 2017-2018.
Desilting of Dams:In 2018, we desilted 8,64,584 cm silt from the 32 dams from 13 blocks of 6 districts. 1293 farmers received benefits of this activity.
140 Water Accumulating Deep Trenches (WADT) were done on fields of 20 farmers in the village of Tapse Chincholi in Latur District totally benefitting 3163 villagers.
192 wells from 39 villages were desilted benefitting 960 villagers in 2017-2018.
Watershed Management Project:1525 farmers benefitted from compartment bunding being done on 321.59 hectares,328 water accumulating deep trenches (WADT) and 25037.6 cubic meter of siltdeposited on fields in 2017-2018
As of 31 March 2018, 24,922 cu.m. of silt has been excavated under the Galmukt Dharan, Galyukt Shivar in three talukas of Beed district benefitting 1035 farmers.
In the four villages under Salegaon Sub Center, soil testing was done in 2018 for 1500 farmers indirectly alsobenefitting 6000 villagers.
For the Garden Nursery, 180 SHG members took care of 300 saplings each in 2018. Across all nurseries, a total of 1.25 lakh saplings are being cultivated benefitting 900 cultivators.
With the financial support of Save Indian Farmers, Manavlok worked with 30 beneficiaries on 30 acres (20 acres of 22 beneficiaries in Ambajogai and 10 acres of 8
beneficiaries of Parbhani) and 25 acres this project is being implemented in Andhra Pradesh. These beneficiaries registered online for field surveys and drip
irrigation subsidy. 21,000 saplings have been provided for a total area of 18.34 acres.
Manaswini Mahila Prakalp, for Gender Equality and Domestic Violence organized 84 programs for awareness including street plays, gender-sensitization programme for youths, safeguarding womenfarmers in suicide cases, counselling centres to resolve and address legal cases etc.",,,
db3c7471-50ab-31d3-b358-45314cd53286,,2008,Masoom in a non-profit organisation working for providing quality education for Night School students. Masoom is currently working in 69 schools in Mumbai & Pune region. We run holistic program in night schools where we provide infrastructure material and arrange capacity building training for night school stakeholders.,,"Total Number of night schools currently - 5799
Total number of students helped till date - 32,468
Performance at Board exams for FY17-18 : 1477 students sat for the Board Exams of whome 976 students passed; passing percentage is66.08%",,,
2d9ae2c3-a285-332e-90a9-0442d367a110,,1982,"Muskaan, established in 1982, is a voluntary organisation of parents and professionals that has grown into one of New Delhi‚ÄövÑv?‚àövë‚àö¬•s premier institute providing comprehensive education, vocational training and work opportunities to young people with intellectual challenge. Collective will, determination, unwavering optimism, and also relentless hardwork, honest intentions and clarity of focus has steered the growth of Muskaan.
Muskaan was established withthreefold objective :
‚ÄövÑv?‚àövë¬¨¬¢ Provide comprehensive education and training including vocational training and work opportunities for persons with intellectual disability
‚ÄövÑv?‚àövë¬¨¬¢ Empower the parents through emotional support, appropriate information and understanding of the development needs of the chilodren
‚ÄövÑv?‚àövë¬¨¬¢ Raise awareness in the society about the capacities of persons with intellectual disability and advocate for their rights",,"Established Three models of Employment for varying ability levels amongst Persons with Intellectual Disabilities (PWID)
-Makes 200 products at its vocational training centre.
-Started mainstream employment in partnership with Lemon tree Hotel
-Started Data entry course.",,,
